DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	10q23.1	10	80608465	SH2D4B	SH2D4B			ENSG00000178217			rs17693104-?	rs17693104	0	17693104	intron_variant	0	NR	8E-7	6.096910013008056		1.65		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	3q23	3	141658488	LOC646730	RASA2 - AC092978.1	ENSG00000155903	ENSG00000242104		43146	2048	rs868767-?	rs868767	0	868767	intergenic_variant	1	NR	2E-6	5.698970004336019		2.12		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	20p11.21	20	24451198	intergenic	GAPDHP53 - SYNDIG1	ENSG00000234069	ENSG00000101463		4884	18001	rs2050203-?	rs2050203	0	2050203	intergenic_variant	1	NR	4E-6	5.3979400086720375		1.78		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	14q32.31	14	101629499	intergenic	AL049836.1			ENSG00000258919			rs11621975-?	rs11621975	0	11621975	intron_variant	0	NR	5E-6	5.301029995663981		2.31		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	12q23.2	12	102981636	intergenic	ASCL1 - AC068643.1	ENSG00000139352	ENSG00000257703		21120	99314	rs17548007-?	rs17548007	0	17548007	intergenic_variant	1	NR	5E-6	5.301029995663981		1.86		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	8q21.13	8	81290982	intergenic	FABP5 - AC018616.1	ENSG00000164687	ENSG00000253859		6205	148454	rs202280-?	rs202280	0	202280	regulatory_region_variant	1	NR	6E-6	5.221848749616356		2.0		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	10p12.1	10	26722183	PDSS1	PDSS1			ENSG00000148459			rs1564271-?	rs1564271	0	1564271	intron_variant	0	NR	9E-6	5.045757490560675		1.62		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	11q14.1	11	78008566	intergenic	INTS4 - AP003032.2	ENSG00000149262	ENSG00000254829		13888	7149	rs10899426-?	rs10899426	0	10899426	intergenic_variant	1	NR	9E-6	5.045757490560675		2.29		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Overall survival in serous epithelial ovarian cancer treated with paclitaxel and cisplatin	289 European ancestry women	NA	6p25.3	6	1492427	intergenic	FOXF2 - RN7SL352P	ENSG00000137273	ENSG00000243439		96824	14895	rs4618572-?	rs4618572	0	4618572	intergenic_variant	1	NR	9E-6	5.045757490560675		1.86		Illumina [636555]	N	overall survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004896	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Progression free survival in serous epithelial ovarian cancer treated with carboplatin and paclitaxel	147 European ancestry women	NA	11q14.1	11	78008566	intergenic	INTS4 - AP003032.2	ENSG00000149262	ENSG00000254829		13888	7149	rs10899426-?	rs10899426	0	10899426	intergenic_variant	1	NR	2E-7	6.698970004336019		2.74		Illumina [636555]	N	progression free survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0004920, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004897	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Progression free survival in serous epithelial ovarian cancer treated with carboplatin and paclitaxel	147 European ancestry women	NA	11p15.3	11	13492506	PTH	PTH			ENSG00000152266			rs6256-?	rs6256	0	6256	stop_gained	0	NR	1E-6	6.0		1.93		Illumina [636555]	N	progression free survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0004920, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004897	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Progression free survival in serous epithelial ovarian cancer treated with carboplatin and paclitaxel	147 European ancestry women	NA	11p15.3	11	13553087	intergenic	PTH - HMGN2P36	ENSG00000152266	ENSG00000228901		56906	57276	rs10832063-?	rs10832063	0	10832063	intergenic_variant	1	NR	5E-6	5.301029995663981		1.8		Illumina [636555]	N	progression free survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0004920, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004897	Genome-wide genotyping array
2017-10-20	28935272	Moore KN	2017-09-18	Gynecol Oncol	www.ncbi.nlm.nih.gov/pubmed/28935272	Genome-wide association study evaluating single-nucleotide polymorphisms and outcomes in patients with advanced stage serous ovarian or primary peritoneal cancer: An NRG Oncology/Gynecologic Oncology Group study.	Progression free survival in serous epithelial ovarian cancer treated with carboplatin and paclitaxel	147 European ancestry women	NA	11p15.3	11	13401400	BTBD10	BTBD10			ENSG00000148925			rs10500780-?	rs10500780	0	10500780	intron_variant	0	NR	5E-6	5.301029995663981		1.79		Illumina [636555]	N	progression free survival, ovarian carcinoma, response to cisplatin, response to paclitaxel	http://www.ebi.ac.uk/efo/EFO_0004920, http://www.ebi.ac.uk/efo/EFO_0001075, http://purl.obolibrary.org/obo/GO_0072718, http://purl.obolibrary.org/obo/GO_1901555	GCST004897	Genome-wide genotyping array
2014-02-10	21964575	Rafnar T	2011-10-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/21964575	Mutations in BRIP1 confer high risk of ovarian cancer.	Ovarian cancer	640 European ancestry cases, 41,607 European ancestry controls	NA	17q23.2	17	61803285	BRIP1	BRIP1			ENSG00000136492			rs34289250-C	rs34289250	0	34289250	intron_variant	0	0.0089	6E-13	12.221848749616356		7.95	[NR]	Illumina [15957390] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST001258	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Ovarian clear cell cancer	1,366 European ancestry cases, 40,941 European ancestry controls	NA	17q12	17	37733029	NR	HNF1B, HNF1B			ENSG00000276194, ENSG00000275410			rs7405776-A	rs7405776	0	7405776	intron_variant	0	0.58811	2E-7	6.698970004336019		1.25	[1.15-1.35]	Illumina [11595112] (imputed)	N	ovarian clear cell adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_1000042	GCST004417	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Ovarian clear cell cancer	1,366 European ancestry cases, 40,941 European ancestry controls	NA	17q12	17	37739849	NR	HNF1B, HNF1B			ENSG00000276194, ENSG00000275410			rs11651755-T	rs11651755	0	11651755	intron_variant	0	0.513535	7E-9	8.154901959985743		1.27	[1.16-1.37]	Illumina [11595112] (imputed)	N	ovarian clear cell adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_1000042	GCST004417	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	2q14.1	2	113215368	NR	PAX8-AS1			ENSG00000189223			rs752590-G	rs752590	0	752590	intron_variant	0	0.210808	2E-12	11.698970004336019		1.2968692	[1.20743024891207-1.39293308913389]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	2q31.1	2	176172583	NR	HOXD3, AC009336.2, HAGLR			ENSG00000128652, ENSG00000278500, ENSG00000224189			rs711830-A	rs711830	0	711830	3_prime_UTR_variant	0	0.319015999999999	1E-14	14.0		1.2736082	[1.19835894617868-1.35358269315725]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	2q31.1	2	176178498	NR	HAGLR, HAGLROS			ENSG00000224189, ENSG00000226363			rs6755777-T	rs6755777	0	6755777	non_coding_transcript_exon_variant	0	0.319447	1E-13	13.0		1.2623247	[1.18761263149067-1.34173680787849]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	3q23	3	139130269	NR	MRPS22			ENSG00000175110			rs112071820-GCCAG	rs112071820	0	112071820	intron_variant	0	0.283067	2E-13	12.698970004336019		1.2854952	[1.20336051010928-1.37323590882365]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	9q31.1	9	102180944	NR	ARL2BPP7 - RNU6-329P	ENSG00000230418	ENSG00000238882		125203	75660	rs320203-A	rs320203	0	320203	intergenic_variant	1	0.850197	2E-8	7.698970004336019		1.2856314	[1.17544642545976-1.4061450991104]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	17q12	17	37739849	NR	HNF1B, HNF1B			ENSG00000276194, ENSG00000275410			rs11651755-T	rs11651755	0	11651755	intron_variant	0	0.513535	2E-6	5.698970004336019		1.1539987		Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2017-08-03	28346442	Phelan CM	2017-03-27	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/28346442	Identification of 12 new susceptibility loci for different histotypes of epithelial ovarian cancer.	Mucinous ovarian carcinoma	2,566 European ancestry cases, 40,941 European ancestry controls	NA	19q13.2	19	39242112	NR	IFNL3P1 - IFNL3	ENSG00000268510	ENSG00000197110		4819	1441	rs688187-A	rs688187	0	688187	intergenic_variant	1	0.312892	1E-22	22.0		1.4258754	[1.32592116400102-1.5333648423891]	Illumina [11595112] (imputed)	N	ovarian mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0006462	GCST004419	Genome-wide genotyping array
2009-09-04	19648919	Song H	2009-08-02	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/19648919	A genome-wide association study identifies a new ovarian cancer susceptibility locus on 9p22.2.	Ovarian cancer	1,817 European ancestry cases, 2,353 European ancestry controls	6,944 European ancestry cases, 9,477 European ancestry controls	9p22.2	9	16915023	BNC2, LOC648570, CNTLN	BNC2 - AL162725.2	ENSG00000173068	ENSG00000237153		44180	2488	rs3814113-T	rs3814113	0	3814113	intergenic_variant	1	0.68	5E-19	18.30102999566398		1.22	[1.16-1.27]	Illumina [up to 2000000] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000455	Genome-wide genotyping array
2010-10-07	20852633	Bolton KL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852633	Common variants at 19p13 are associated with susceptibility to ovarian cancer.	Ovarian cancer	1,768 European ancestry cases, 2,353 European ancestry controls	8,739 European ancestry cases, 10,831 European ancestry controls	19p13.11	19	17278895	C19orf62, MERIT40	AC010463.1, USHBP1, BABAM1			ENSG00000269307, ENSG00000130307, ENSG00000105393			rs8170-T	rs8170	0	8170	synonymous_variant	0	NR	4E-6	5.3979400086720375	(Susceptibility)	1.12	[1.07-1.17]	Illumina [540573]	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000800	Genome-wide genotyping array
2010-10-07	20852633	Bolton KL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852633	Common variants at 19p13 are associated with susceptibility to ovarian cancer.	Ovarian cancer	1,768 European ancestry cases, 2,353 European ancestry controls	8,739 European ancestry cases, 10,831 European ancestry controls	19p13.11	19	17283315	ANKLE1	ANKLE1			ENSG00000160117			rs2363956-T	rs2363956	0	2363956	missense_variant	0	NR	1E-7	7.0	(Susceptibility)	1.1	[1.06-1.15]	Illumina [540573]	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000800	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	2q31.1	2	176177905	HOXD1, HOXD3	HAGLROS, HAGLR			ENSG00000226363, ENSG00000224189			rs2072590-T	rs2072590	0	2072590	non_coding_transcript_exon_variant	0	NR	5E-14	13.301029995663981		1.16	[1.12-1.21]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	3q25.31	3	156679960	TIPARP	TIPARP			ENSG00000163659			rs2665390-C	rs2665390	0	2665390	intron_variant	0	NR	3E-7	6.522878745280337		1.19	[1.11-1.27]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	8q24.21	8	128531703	MYC, THEM75	LINC00824			ENSG00000254275			rs10088218-G	rs10088218	0	10088218	intron_variant	0	NR	3E-9	8.522878745280337		1.19	[1.12-1.25]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	17q21.32	17	48334138	SKAP1	SKAP1			ENSG00000141293			rs9303542-G	rs9303542	0	9303542	intron_variant	0	NR	1E-6	6.0		1.11	[1.06-1.16]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	1p36.12	1	22164231	NR	AL445253.1 - MIR4418	ENSG00000285873	ENSG00000266564		6830	102008	rs7521902-?	rs7521902	0	7521902	intergenic_variant	1	NR	5E-6	5.301029995663981		1.12	[1.07-1.18]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	11p14.3	11	25186158	NR	AC087373.1 - RPL36AP40	ENSG00000255368	ENSG00000240298		45135	402317	rs12794435-?	rs12794435	0	12794435	intergenic_variant	1	NR	5E-6	5.301029995663981		1.16	[1.09-1.23]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2010-10-12	20852632	Goode EL	2010-09-19	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20852632	A genome-wide association study identifies susceptibility loci for ovarian cancer at 2q31 and 8q24.	Ovarian cancer	1,768 European ancestry cases, 2,354 European ancestry controls	8,709 European ancestry cases, 51,764 European ancestry controls	17q21.32	17	48279758	NR	SKAP1			ENSG00000141293			rs2084881-?	rs2084881	0	2084881	intron_variant	0	NR	2E-6	5.698970004336019		1.12	[1.07-1.18]	Illumina [2056878] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST000802	Genome-wide genotyping array
2013-07-12	23535730	Pharoah PD	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535730	GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.	Ovarian cancer	3,769 European ancestry cases, 4,396 European ancestry controls	211 East Asian ancestry cases, 972 East Asian ancestry controls, 39,674 European ancestry individuals, 106 Malaysian ancestry cases, 106 Malaysian ancestry controls	9p22.2	9	16915023	NR	BNC2 - AL162725.2	ENSG00000173068	ENSG00000237153		44180	2488	rs3814113-?	rs3814113	0	3814113	intergenic_variant	1	0.68	4E-29	28.397940008672037	(All invasive)	1.21	[1.17-1.25]	Illumina [2508744] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST001941	Genome-wide genotyping array
2013-07-12	23535730	Pharoah PD	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535730	GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.	Ovarian cancer	3,769 European ancestry cases, 4,396 European ancestry controls	211 East Asian ancestry cases, 972 East Asian ancestry controls, 39,674 European ancestry individuals, 106 Malaysian ancestry cases, 106 Malaysian ancestry controls	9p22.2	9	16915023	NR	BNC2 - AL162725.2	ENSG00000173068	ENSG00000237153		44180	2488	rs3814113-?	rs3814113	0	3814113	intergenic_variant	1	0.68	4E-32	31.397940008672037	(Serious invasive)	1.28	[1.23-1.33]	Illumina [2508744] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST001941	Genome-wide genotyping array
2013-07-12	23535730	Pharoah PD	2013-04-01	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23535730	GWAS meta-analysis and replication identifies three new susceptibility loci for ovarian cancer.	Ovarian cancer	3,769 European ancestry cases, 4,396 European ancestry controls	211 East Asian ancestry cases, 972 East Asian ancestry controls, 39,674 European ancestry individuals, 106 Malaysian ancestry cases, 106 Malaysian ancestry controls	8q24.21	8	128531703	MYC	LINC00824			ENSG00000254275			rs10088218-?	rs10088218	0	10088218	intron_variant	0	0.87	3E-12	11.522878745280337	(All invasive)	1.18	[1.13-1.24]	Illumina [2508744] (imputed)	N	ovarian carcinoma	http://www.ebi.ac.uk/efo/EFO_0001075	GCST001941	Genome-wide genotyping array
