DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2p22.1	2	39720581	TMEM178	TMEM178A - THUMPD2	ENSG00000152154	ENSG00000138050		2618	15479	rs2716734-?	rs2716734	0	2716734	intergenic_variant	1	0.14	2E-6	5.698970004336019		5.97	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2q22.1	2	141038051	LRP1B	LRP1B			ENSG00000168702			rs10210358-?	rs10210358	0	10210358	intron_variant	0	0.31	2E-6	5.698970004336019		5.34	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	1p36.13	1	17967993	IGSF21	ACTL8 - AL357509.1	ENSG00000117148	ENSG00000284653		140930	47719	rs16861326-?	rs16861326	0	16861326	intergenic_variant	1	0.02	2E-6	5.698970004336019		17.85	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	Xp22.11	X	22873960	DDX53	PTCHD1-AS			ENSG00000233067			rs5925696-?	rs5925696	0	5925696	intron_variant	0	0.26	3E-6	5.522878745280337		12.52	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2p22.2	2	38050689	FAM82A1	RMDN2-AS1, RMDN2			ENSG00000235848, ENSG00000115841			rs6741148-?	rs6741148	0	6741148	intron_variant	0	0.33	4E-6	5.3979400086720375		5.2	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	9q22.32	9	94978992	C9orf3	C9orf3			ENSG00000148120			rs3802458-?	rs3802458	0	3802458	intron_variant	0	0.04	4E-6	5.3979400086720375		10.53	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	5q23.2	5	125030274	ZNF608	LINC02240			ENSG00000260192			rs6862844-?	rs6862844	0	6862844	intron_variant	0	0.09	4E-6	5.3979400086720375		6.72	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	1p36.21	1	15465931	ELA2A	CELA2B, CELA2A			ENSG00000215704, ENSG00000142615			rs2901964-?	rs2901964	0	2901964	non_coding_transcript_exon_variant	0	0.37	5E-6	5.301029995663981		5.26	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2q14.2	2	120943713	GLI2	GLI2			ENSG00000074047			rs11122834-?	rs11122834	0	11122834	intron_variant	0	0.29	5E-6	5.301029995663981		4.93	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2q11.2	2	96835063	CNNM3	ANKRD23			ENSG00000163126			rs9948-?	rs9948	0	9948	intron_variant	0	0.31	6E-6	5.221848749616356		4.9	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	Xq12	X	66386851	HEPH	AL157698.1 - AL592049.1	ENSG00000231356	ENSG00000226820		25075	50494	rs5965182-?	rs5965182	0	5965182	intergenic_variant	1	0.12	6E-6	5.221848749616356		11.73	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	Xp21.3	X	25835497	MAGEB18	AC097263.1 - AC121342.1	ENSG00000228519	ENSG00000233403		189170	42842	rs5944185-?	rs5944185	0	5944185	intergenic_variant	1	0.16	7E-6	5.154901959985743		10.5	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	2p24.1	2	21354871	APOB	AC018742.1, AC011752.1			ENSG00000233005, ENSG00000231204			rs219553-?	rs219553	0	219553	intron_variant	0	0.42	7E-6	5.154901959985743		5.56	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	20p11.21	20	24077771	GGTLC1	POM121L3P - AL110503.1	ENSG00000167390	ENSG00000236151		87317	64819	rs6049375-?	rs6049375	0	6049375	intergenic_variant	1	0.28	8E-6	5.096910013008056		4.84	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	Xp21.3	X	28214936	WDR42B	DCAF8L1 - MIR6134	ENSG00000226372	ENSG00000277569		233487	280619	rs5971305-?	rs5971305	0	5971305	intergenic_variant	1	0.02	8E-6	5.096910013008056		33.69	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2010-11-15	20932654	Kerns SL	2010-10-05	Int J Radiat Oncol Biol Phys	www.ncbi.nlm.nih.gov/pubmed/20932654	Genome-wide association study to identify single nucleotide polymorphisms (SNPs) associated with the development of erectile dysfunction in African-American men after radiotherapy for prostate cancer.	Erectile dysfunction and prostate cancer treatment	27 African American cases, 52 African American controls	NA	Xp11.4	X	37995474	SYTL5	AF241726.2			ENSG00000250349			rs872690-?	rs872690	0	872690	intron_variant	0	0.03	9E-6	5.045757490560675		11.78	[NR]	Affymetrix [512497]	N	response to radiation, prostate carcinoma, erectile dysfunction	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663, http://www.ebi.ac.uk/efo/EFO_0004234	GCST000824	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	10p14	10	9602837	intergenic	LINC00709 - HSP90AB7P	ENSG00000230014	ENSG00000235838		315780	119126	rs4749884-C	rs4749884	0	4749884	intergenic_variant	1	0.533	7E-6	5.154901959985743		1.12	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	11p15.4	11	7535346	PPFIBP2	PPFIBP2			ENSG00000166387			rs12791447-C	rs12791447	0	12791447	intron_variant	0	0.136	4E-8	7.3979400086720375		1.23	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	12q23.1	12	97483128	RMST	RMST			ENSG00000255794			rs75718479-C	rs75718479	0	75718479	intron_variant	0	0.877	1E-6	6.0		1.22	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	14q23.2	14	64227194	ESR2	ESR2			ENSG00000140009			rs58262369-T	rs58262369	0	58262369	3_prime_UTR_variant	0	0.072	6E-10	9.221848749616356		1.28	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	2p24.1	2	20688505	C2orf43	LDAH			ENSG00000118961			rs13385191-G	rs13385191	0	13385191	intron_variant	0	NR	5E-6	5.301029995663981		1.17	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	3p12.1	3	87061524	VGLL3	PPATP1 - LINC00506	ENSG00000241293	ENSG00000281392		8786	27605	rs2660753-T	rs2660753	0	2660753	intergenic_variant	1	NR	6E-6	5.221848749616356		1.1904762	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	5p15.33	5	1895715	IRX4	CTD-2194D22.4						rs12653946-A	rs12653946	0	12653946	intron_variant	0	NR	2E-12	11.698970004336019		1.2820514	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	6q22.1	6	116888889	RFX6	RFX6			ENSG00000185002			rs339331-T	rs339331	0	339331	intron_variant	0	NR	4E-11	10.397940008672037		1.2820514	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	8p21.2	8	23668950	NKX3-1	SINHCAFP3 - NKX3-1	ENSG00000253488	ENSG00000167034		33443	9743	rs1512268-T	rs1512268	0	1512268	TF_binding_site_variant	1	NR	1E-13	13.0		1.3157895	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	8q24.21	8	127112671	POU5F1B	CASC19, PCAT1			ENSG00000254166, ENSG00000253438			rs16901979-A	rs16901979	0	16901979	intron_variant	0	NR	1E-16	16.0		1.3888888	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	8q24.21	8	127472793	LOC727677, POU5F1B	CASC8			ENSG00000246228			rs1447295-A	rs1447295	0	1447295	intron_variant	0	NR	4E-23	22.397940008672037		1.5384616	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	10q11.22	10	46046326	MSMB	MSMB - RPL23AP61	ENSG00000263639	ENSG00000280012		57	16924	rs10993994-T	rs10993994	0	10993994	intergenic_variant	1	NR	4E-8	7.3979400086720375		1.2048193	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	13q22.1	13	73154002	KLF5	RNU6-66P - RNU4-10P	ENSG00000200267	ENSG00000201253		40984	37526	rs9600079-T	rs9600079	0	9600079	intergenic_variant	1	NR	1E-6	6.0		1.1904762	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2016-06-13	26443449	Wang M	2015-10-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/26443449	Large-scale association analysis in Asians identifies new susceptibility loci for prostate cancer.	Prostate cancer	3,000 East Asian ancestry cases, 4,394 East Asian ancestry controls	3,605 East Asian ancestry cases, 3,919 East Asian ancestry controls	17q12	17	37738049	HNF1B	HNF1B, HNF1B			ENSG00000276194, ENSG00000275410			rs4430796-A	rs4430796	0	4430796	intron_variant	0	NR	6E-8	7.221848749616356		1.2345679	[NR]	Illumina [4550396] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST003148	Genome-wide genotyping array
2019-04-03	30410027	Gudmundsson J	2018-11-08	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30410027	Genome-wide associations for benign prostatic hyperplasia reveal a genetic correlation with serum levels of PSA.	Prostate cancer	11,708 European ancestry cases, 284,184 European ancestry controls	NA	17q12	17	37742390	HNF1B	HNF1B, HNF1B			ENSG00000276194, ENSG00000275410			rs11651052-G	rs11651052	0	11651052	intron_variant	0	0.53	2E-40	39.69897000433602		1.22	[1.19-1.27]	Affymetrix, Illumina [42907111] (imputed)	N	prostate carcinoma	http://www.ebi.ac.uk/efo/EFO_0001663	GCST007506	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	5q31.2	5	138428109	FAM53C, CDC25C, KDM3B	KDM3B			ENSG00000120733			rs17599026-T	rs17599026	0	17599026	intron_variant	0	0.08	4E-8	7.3979400086720375		3.12	[2.08-4.69]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	12q13.13	12	53200654	intergenic	ITGB7			ENSG00000139626			rs11574532-T	rs11574532	0	11574532	intron_variant	0	0.07	2E-7	6.698970004336019		3.25	[2.08-5.07]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	4q22.1	4	87150076	intergenic	AFF1 - KLHL8	ENSG00000172493	ENSG00000145332		9022	10027	rs342442-?	rs342442	0	342442	regulatory_region_variant	1	0.62	4E-7	6.3979400086720375		1.9607843	[1.52-2.56]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	12p13.31	12	8514205	intergenic	CLEC4D			ENSG00000166527			rs4534636-A	rs4534636	0	4534636	intron_variant	0	0.20	2E-6	5.698970004336019		1.96	[1.49-2.59]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	18q21.1	18	45971047	intergenic	EPG5 - PSTPIP2	ENSG00000152223	ENSG00000152229		3708	12489	rs8098701-T	rs8098701	0	8098701	intergenic_variant	1	0.07	2E-6	5.698970004336019		2.41	[1.68-3.47]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
2017-02-02	27515689	Kerns SL	2016-07-20	EBioMedicine	www.ncbi.nlm.nih.gov/pubmed/27515689	Meta-analysis of Genome Wide Association Studies Identifies Genetic Markers of Late Toxicity Following Radiotherapy for Prostate Cancer.	Response to radiotherapy in prostate cancer (toxicity, urinary frequency)	1,409 European ancestry individuals	NA	1q41	1	214606084	intergenic	CENPF, ABHD17AP3			ENSG00000117724, ENSG00000250536			rs7366282-C	rs7366282	0	7366282	splice_region_variant	0	0.06	2E-6	5.698970004336019		3.2	[1.98-5.16]	NR [~ 38000000] (imputed)	N	response to radiation, prostate carcinoma	http://purl.obolibrary.org/obo/GO_0009314, http://www.ebi.ac.uk/efo/EFO_0001663	GCST003582	Genome-wide genotyping array
