DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	1p34.2	1	40386710	SMAP1L	SMAP2			ENSG00000084070			rs1391315-G	rs1391315	0	1391315	intron_variant	0	NR	4E-6	5.3979400086720375		1.82	[1.41-2.35]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	10q26.3	10	128879482	intergenic	AL355537.1	ENSG00000234640			559268		rs1408536-A	rs1408536	0	1408536	intergenic_variant	0	NR	6E-6	5.221848749616356		2.16	[1.55-3.01]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	10q26.3	10	128882085	intergenic	AL355537.1	ENSG00000234640			561871		rs1408537-C	rs1408537	0	1408537	intergenic_variant	0	NR	5E-6	5.301029995663981		2.17	[1.55-3.02]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q33.1	9	115280074	intergenic	DEC1			ENSG00000173077			rs1414153-C	rs1414153	0	1414153	intron_variant	0	NR	2E-6	5.698970004336019		1.41	[1.23-1.62]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	2p12	2	79729424	CTNNA2	CTNNA2			ENSG00000066032			rs1567532-T	rs1567532	0	1567532	intron_variant	0	NR	4E-6	5.3979400086720375		1.38	[1.20-1.58]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q31.1	9	101910258	intergenic	MTND3P4 - ARL2BPP7	ENSG00000230302	ENSG00000230418		116502	144994	rs1630858-C	rs1630858	0	1630858	intergenic_variant	1	NR	5E-6	5.301029995663981		1.49	[1.26-1.77]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	1p36.13	1	18351676	IGSF21	IGSF21			ENSG00000117154			rs16861827-T	rs16861827	0	16861827	intron_variant	0	NR	4E-7	6.3979400086720375		1.7	[1.39-2.09]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q31.1	13	83861212	intergenic	RNU6-67P - SLITRK1	ENSG00000222791	ENSG00000178235		563045	15993	rs17077369-G	rs17077369	0	17077369	intergenic_variant	1	NR	3E-6	5.522878745280337		1.63	[1.33-2.00]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	14q31.3	14	88218732	KCNK10	KCNK10			ENSG00000100433			rs17124276-T	rs17124276	0	17124276	intron_variant	0	NR	9E-6	5.045757490560675		1.36	[1.19-1.56]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	11q21	11	96970814	Intergenic	AP003066.1 - MED28P5	ENSG00000254587	ENSG00000255205		256992	29460	rs17275283-C	rs17275283	0	17275283	intergenic_variant	1	NR	6E-7	6.221848749616356		1.37	[1.21-1.55]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	10q26.3	10	128886429	intergenic	AL355537.1	ENSG00000234640			566215		rs1924687-A	rs1924687	0	1924687	intergenic_variant	0	NR	4E-6	5.3979400086720375		2.18	[1.57-3.04]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	11q21	11	96938030	intergenic	AP003066.1 - MED28P5	ENSG00000254587	ENSG00000255205		224208	62244	rs1944782-G	rs1944782	0	1944782	intergenic_variant	1	NR	2E-6	5.698970004336019		1.36	[1.20-1.54]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	11q21	11	96947703	intergenic	AP003066.1 - MED28P5	ENSG00000254587	ENSG00000255205		233881	52571	rs1944788-C	rs1944788	0	1944788	intergenic_variant	1	NR	9E-7	6.045757490560675		1.37	[1.21-1.55]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	10q26.3	10	128886296	intergenic	AL355537.1	ENSG00000234640			566082		rs2152155-C	rs2152155	0	2152155	intergenic_variant	0	NR	4E-6	5.3979400086720375		2.18	[1.57-3.04]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q21.31	13	63564941	intergenic	LINC00376 - LINC00395	ENSG00000227564	ENSG00000231061		236847	102740	rs2218400-A	rs2218400	0	2218400	intergenic_variant	1	NR	1E-6	6.0		1.38	[1.21-1.57]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	12p13.2	12	11394598	PRB2	PRB1, PRB2			ENSG00000251655, ENSG00000121335			rs2900174-G	rs2900174	0	2900174	intron_variant	0	NR	1E-6	6.0		3.3	[2.0-5.5]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q33.1	9	115233945	intergenic	DEC1			ENSG00000173077			rs2989505-T	rs2989505	0	2989505	intron_variant	0	NR	3E-6	5.522878745280337		1.43	[1.23-1.66]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	3p25.2	3	13029299	intergenic	IQSEC1			ENSG00000144711			rs361052-A	rs361052	0	361052	intron_variant	0	NR	8E-7	6.096910013008056		1.44	[1.25-1.67]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	17q11.2	17	32365377	ZNF207	ZNF207			ENSG00000010244			rs3795244-T	rs3795244	0	3795244	missense_variant	0	NR	3E-6	5.522878745280337		2.46	[1.69–3.58]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	11p15.1	11	18335633	HPS5	GTF2H1			ENSG00000110768			rs4150579-A	rs4150579	0	4150579	intron_variant	0	NR	9E-6	5.045757490560675		1.34	[1.18-1.53]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	5q23.2	5	124688588	ZNF608	ZNF608			ENSG00000168916			rs4285214-G	rs4285214	0	4285214	intron_variant	0	NR	8E-7	6.096910013008056		1.65	[1.35–2.02]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	8q13.2	8	68087703	DEPDC2	PREX2, AC011853.2			ENSG00000046889, ENSG00000255206			rs4382459-T	rs4382459	0	4382459	intron_variant	0	NR	5E-6	5.301029995663981		1.56	[1.29-1.89]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	11p15.1	11	18372298	GTF2H1	GTF2H1 - MIR3159	ENSG00000110768	ENSG00000264603		5254	15489	rs4757645-C	rs4757645	0	4757645	intergenic_variant	1	NR	5E-6	5.301029995663981		1.42	[1.22-1.65]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	1q42.3	1	236276616	ERO1LB	ERO1B			ENSG00000086619			rs6662005-A	rs6662005	0	6662005	intron_variant	0	NR	5E-7	6.301029995663981		1.71	[1.39-2.12]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	10q26.3	10	128889433	intergenic	AL355537.1	ENSG00000234640			569219		rs7076689-A	rs7076689	0	7076689	intergenic_variant	0	NR	4E-6	5.3979400086720375		2.54	[1.71-3.77]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	16p13.3	16	5621791	intergenic	RBFOX1			ENSG00000078328			rs7202041-A	rs7202041	0	7202041	intron_variant	0	NR	3E-6	5.522878745280337		1.57	[1.30-1.89]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q21.31	13	63573938	intergenic	LINC00376 - LINC00395	ENSG00000227564	ENSG00000231061		245844	93743	rs7330800-C	rs7330800	0	7330800	intergenic_variant	1	NR	1E-6	6.0		1.38	[1.21-1.58]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	6p12.2	6	52236941	IL17F	IL17F			ENSG00000112116			rs763780-G	rs763780	0	763780	missense_variant	0	NR	3E-8	7.522878745280337		3.3	[2.1-5.1]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	3p26.2	3	3313860	intergenic	AC034195.1			ENSG00000223727			rs770996-T	rs770996	0	770996	intron_variant	0	NR	3E-6	5.522878745280337		1.31	[1.17-1.47]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q33.1	9	115288135	intergenic	DEC1			ENSG00000173077			rs7853844-A	rs7853844	0	7853844	intron_variant	0	NR	2E-6	5.698970004336019		1.44	[1.24-1.67]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q31.1	9	101901014	intergenic	MTND3P4 - ARL2BPP7	ENSG00000230302	ENSG00000230418		107258	154238	rs823918-G	rs823918	0	823918	intergenic_variant	1	NR	3E-6	5.522878745280337		1.44	[1.23-1.68]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	9q31.1	9	101900303	intergenic	MTND3P4 - ARL2BPP7	ENSG00000230302	ENSG00000230418		106547	154949	rs823920-G	rs823920	0	823920	intergenic_variant	1	NR	7E-6	5.154901959985743		1.43	[1.22-1.67]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q32.3	13	99890797	CLYBL	CLYBL			ENSG00000125246			rs9517906-?	rs9517906	0	9517906	intron_variant	0	NR	8E-6	5.096910013008056		1.3333333	[1.18-1.52]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q21.31	13	63548486	intergenic	LINC00376 - LINC00395	ENSG00000227564	ENSG00000231061		220392	119195	rs9539806-G	rs9539806	0	9539806	intergenic_variant	1	NR	6E-6	5.221848749616356		1.32	[1.17-1.50]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	13q31.1	13	83804984	intergenic	RNU6-67P - SLITRK1	ENSG00000222791	ENSG00000178235		506817	72221	rs9593831-T	rs9593831	0	9593831	intergenic_variant	1	NR	7E-6	5.154901959985743		1.55	[1.28-1.87]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	18p11.21	18	13357201	C18orf1	LDLRAD4			ENSG00000168675			rs981621-G	rs981621	0	981621	intron_variant	0	NR	2E-7	6.698970004336019		1.39	[1.23-1.57]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2017-08-09	28470677	Tang H	2017-05-03	Int J Cancer	www.ncbi.nlm.nih.gov/pubmed/28470677	Genetic polymorphisms associated with pancreatic cancer survival: a genome-wide association study.	Survival in pancreatic cancer	868 European ancestry cases	820 European ancestry cases	3p26.2	3	3314490	intergenic	AC034195.1			ENSG00000223727			rs9874556-A	rs9874556	0	9874556	intron_variant	0	NR	4E-6	5.3979400086720375		1.31	[1.17-1.47]	NR [7738399] (imputed)	N	overall survival, pancreatic carcinoma	http://www.ebi.ac.uk/efo/EFO_0000638, http://www.ebi.ac.uk/efo/EFO_0002618	GCST004485	Genome-wide genotyping array
2012-01-06	22142827	Innocenti F	2011-12-05	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22142827	A genome-wide association study of overall survival in pancreatic cancer patients treated with gemcitabine in CALGB 80303.	Response to gemcitabine in pancreatic cancer	294 European ancestry cases	NA	6p12.2	6	52236941	IL17F	IL17F			ENSG00000112116			rs763780-G	rs763780	0	763780	missense_variant	0	NR	3E-8	7.522878745280337		3.3	[2.10-5.10]	Illumina [330690]	N	response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST001346	Genome-wide genotyping array
2012-01-06	22142827	Innocenti F	2011-12-05	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22142827	A genome-wide association study of overall survival in pancreatic cancer patients treated with gemcitabine in CALGB 80303.	Response to gemcitabine in pancreatic cancer	294 European ancestry cases	NA	12p13.2	12	11394598	PRB2	PRB1, PRB2			ENSG00000251655, ENSG00000121335			rs2900174-G	rs2900174	0	2900174	intron_variant	0	NR	1E-6	6.0		3.3	[2.00-5.50]	Illumina [330690]	N	response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST001346	Genome-wide genotyping array
2012-01-06	22142827	Innocenti F	2011-12-05	Clin Cancer Res	www.ncbi.nlm.nih.gov/pubmed/22142827	A genome-wide association study of overall survival in pancreatic cancer patients treated with gemcitabine in CALGB 80303.	Response to gemcitabine in pancreatic cancer	294 European ancestry cases	NA	12p13.33	12	1982091	DCP1B	DCP1B, CACNA1C			ENSG00000151065, ENSG00000151067			rs11062040-A	rs11062040	0	11062040	intron_variant	0	NR	8E-6	5.096910013008056		1.4	[1.20-1.70]	Illumina [330690]	N	response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST001346	Genome-wide genotyping array
2012-03-23	22293537	Kiyotani K	2012-01-29	Pharmacogenet Genomics	www.ncbi.nlm.nih.gov/pubmed/22293537	A genome-wide association study identifies four genetic markers for hematological toxicities in cancer patients receiving gemcitabine therapy.	Response to gemcitabine in pancreatic cancer	21 Japanese ancestry adverse reaction cases, 58 Japanese ancestry non-adverse reaction individuals	33 Japanese ancestry adverse reaction cases, 62 Japanese ancestry non-adverse reaction individuals	9q21.33	9	87620879	DAPK1	DAPK1			ENSG00000196730			rs11141915-T	rs11141915	0	11141915	intron_variant	0	0.62	1E-6	6.0	(Allelic)	4.1	[2.21-7.62]	Illumina [470064]	N	response to gemcitabine, pancreatic carcinoma	http://purl.obolibrary.org/obo/GO_0036272, http://www.ebi.ac.uk/efo/EFO_0002618	GCST001390	Genome-wide genotyping array
